,subject,classname_x,img,labels
614,p039,c2,img_47368.jpg,talking on the phone - right
615,p039,c2,img_62022.jpg,talking on the phone - right
616,p039,c2,img_41781.jpg,talking on the phone - right
617,p039,c2,img_83488.jpg,talking on the phone - right
618,p039,c2,img_46409.jpg,talking on the phone - right
619,p039,c2,img_66549.jpg,talking on the phone - right
620,p041,c2,img_55939.jpg,talking on the phone - right
621,p041,c2,img_95527.jpg,talking on the phone - right
622,p041,c2,img_20908.jpg,talking on the phone - right
623,p041,c2,img_94415.jpg,talking on the phone - right
624,p041,c2,img_92333.jpg,talking on the phone - right
625,p041,c2,img_22964.jpg,talking on the phone - right
626,p041,c2,img_25880.jpg,talking on the phone - right
627,p041,c2,img_19115.jpg,talking on the phone - right
628,p042,c2,img_8037.jpg,talking on the phone - right
629,p042,c2,img_31871.jpg,talking on the phone - right
630,p042,c2,img_28092.jpg,talking on the phone - right
631,p042,c2,img_81421.jpg,talking on the phone - right
632,p042,c2,img_97520.jpg,talking on the phone - right
633,p042,c2,img_64403.jpg,talking on the phone - right
634,p042,c2,img_90495.jpg,talking on the phone - right
635,p045,c2,img_45570.jpg,talking on the phone - right
636,p045,c2,img_9415.jpg,talking on the phone - right
637,p045,c2,img_42932.jpg,talking on the phone - right
638,p045,c2,img_2046.jpg,talking on the phone - right
639,p045,c2,img_85046.jpg,talking on the phone - right
640,p045,c2,img_94777.jpg,talking on the phone - right
641,p045,c2,img_100242.jpg,talking on the phone - right
642,p045,c2,img_48247.jpg,talking on the phone - right
643,p045,c2,img_22028.jpg,talking on the phone - right
644,p045,c2,img_50667.jpg,talking on the phone - right
645,p045,c2,img_45603.jpg,talking on the phone - right
646,p045,c2,img_27943.jpg,talking on the phone - right
647,p047,c2,img_101769.jpg,talking on the phone - right
648,p047,c2,img_97655.jpg,talking on the phone - right
649,p047,c2,img_64443.jpg,talking on the phone - right
650,p047,c2,img_1103.jpg,talking on the phone - right
651,p047,c2,img_88440.jpg,talking on the phone - right
652,p047,c2,img_40063.jpg,talking on the phone - right
653,p047,c2,img_81191.jpg,talking on the phone - right
654,p047,c2,img_92930.jpg,talking on the phone - right
655,p047,c2,img_93760.jpg,talking on the phone - right
656,p047,c2,img_36964.jpg,talking on the phone - right
657,p049,c2,img_74006.jpg,talking on the phone - right
658,p049,c2,img_12612.jpg,talking on the phone - right
659,p049,c2,img_31193.jpg,talking on the phone - right
660,p049,c2,img_67147.jpg,talking on the phone - right
661,p049,c2,img_59140.jpg,talking on the phone - right
662,p049,c2,img_2551.jpg,talking on the phone - right
663,p049,c2,img_96616.jpg,talking on the phone - right
664,p049,c2,img_61558.jpg,talking on the phone - right
665,p049,c2,img_31763.jpg,talking on the phone - right
666,p049,c2,img_75422.jpg,talking on the phone - right
667,p049,c2,img_22624.jpg,talking on the phone - right
668,p050,c2,img_47819.jpg,talking on the phone - right
669,p050,c2,img_3287.jpg,talking on the phone - right
670,p050,c2,img_5158.jpg,talking on the phone - right
671,p050,c2,img_43629.jpg,talking on the phone - right
672,p050,c2,img_75928.jpg,talking on the phone - right
673,p050,c2,img_47023.jpg,talking on the phone - right
674,p051,c2,img_78800.jpg,talking on the phone - right
675,p051,c2,img_99689.jpg,talking on the phone - right
676,p051,c2,img_54563.jpg,talking on the phone - right
677,p051,c2,img_17093.jpg,talking on the phone - right
678,p051,c2,img_86838.jpg,talking on the phone - right
679,p051,c2,img_19549.jpg,talking on the phone - right
680,p051,c2,img_43534.jpg,talking on the phone - right
681,p051,c2,img_36905.jpg,talking on the phone - right
682,p051,c2,img_41625.jpg,talking on the phone - right
683,p051,c2,img_3194.jpg,talking on the phone - right
684,p052,c2,img_79518.jpg,talking on the phone - right
685,p052,c2,img_76349.jpg,talking on the phone - right
686,p052,c2,img_6023.jpg,talking on the phone - right
687,p052,c2,img_10365.jpg,talking on the phone - right
688,p052,c2,img_49039.jpg,talking on the phone - right
689,p052,c2,img_8777.jpg,talking on the phone - right
690,p052,c2,img_1341.jpg,talking on the phone - right
691,p052,c2,img_346.jpg,talking on the phone - right
692,p052,c2,img_92283.jpg,talking on the phone - right
693,p052,c2,img_15992.jpg,talking on the phone - right
694,p052,c2,img_63817.jpg,talking on the phone - right
695,p052,c2,img_70217.jpg,talking on the phone - right
696,p056,c2,img_28012.jpg,talking on the phone - right
697,p056,c2,img_91529.jpg,talking on the phone - right
698,p056,c2,img_3541.jpg,talking on the phone - right
699,p056,c2,img_34625.jpg,talking on the phone - right
700,p056,c2,img_51809.jpg,talking on the phone - right
701,p056,c2,img_30480.jpg,talking on the phone - right
702,p061,c2,img_85053.jpg,talking on the phone - right
703,p061,c2,img_76731.jpg,talking on the phone - right
704,p061,c2,img_62433.jpg,talking on the phone - right
705,p061,c2,img_60206.jpg,talking on the phone - right
706,p061,c2,img_49729.jpg,talking on the phone - right
707,p061,c2,img_21529.jpg,talking on the phone - right
708,p061,c2,img_80263.jpg,talking on the phone - right
709,p064,c2,img_69752.jpg,talking on the phone - right
710,p064,c2,img_90185.jpg,talking on the phone - right
711,p064,c2,img_82791.jpg,talking on the phone - right
712,p064,c2,img_57967.jpg,talking on the phone - right
713,p064,c2,img_17841.jpg,talking on the phone - right
714,p064,c2,img_43277.jpg,talking on the phone - right
715,p064,c2,img_85314.jpg,talking on the phone - right
716,p064,c2,img_37132.jpg,talking on the phone - right
717,p064,c2,img_52128.jpg,talking on the phone - right
718,p064,c2,img_20514.jpg,talking on the phone - right
719,p064,c2,img_26880.jpg,talking on the phone - right
720,p064,c2,img_88052.jpg,talking on the phone - right
721,p064,c2,img_94142.jpg,talking on the phone - right
722,p066,c2,img_86702.jpg,talking on the phone - right
723,p066,c2,img_20723.jpg,talking on the phone - right
724,p066,c2,img_34769.jpg,talking on the phone - right
725,p066,c2,img_26906.jpg,talking on the phone - right
726,p066,c2,img_3759.jpg,talking on the phone - right
727,p066,c2,img_81418.jpg,talking on the phone - right
728,p066,c2,img_19343.jpg,talking on the phone - right
729,p066,c2,img_15523.jpg,talking on the phone - right
730,p072,c2,img_70244.jpg,talking on the phone - right
731,p072,c2,img_34409.jpg,talking on the phone - right
732,p075,c2,img_66213.jpg,talking on the phone - right
733,p075,c2,img_25091.jpg,talking on the phone - right
734,p075,c2,img_61850.jpg,talking on the phone - right
735,p075,c2,img_12908.jpg,talking on the phone - right
736,p075,c2,img_31572.jpg,talking on the phone - right
737,p075,c2,img_87440.jpg,talking on the phone - right
738,p075,c2,img_25728.jpg,talking on the phone - right
739,p075,c2,img_13241.jpg,talking on the phone - right
740,p081,c2,img_32687.jpg,talking on the phone - right
741,p081,c2,img_49445.jpg,talking on the phone - right
742,p081,c2,img_90732.jpg,talking on the phone - right
743,p081,c2,img_78315.jpg,talking on the phone - right
744,p081,c2,img_13188.jpg,talking on the phone - right
745,p081,c2,img_94192.jpg,talking on the phone - right
746,p081,c2,img_27484.jpg,talking on the phone - right
747,p081,c2,img_31569.jpg,talking on the phone - right
748,p081,c2,img_74571.jpg,talking on the phone - right
749,p081,c2,img_90583.jpg,talking on the phone - right
750,p002,c3,img_44764.jpg,texting - left
751,p002,c3,img_66811.jpg,texting - left
752,p002,c3,img_39145.jpg,texting - left
753,p002,c3,img_96114.jpg,texting - left
754,p002,c3,img_32021.jpg,texting - left
755,p002,c3,img_57637.jpg,texting - left
756,p002,c3,img_28539.jpg,texting - left
757,p002,c3,img_22374.jpg,texting - left
758,p002,c3,img_15716.jpg,texting - left
759,p012,c3,img_52996.jpg,texting - left
760,p012,c3,img_91027.jpg,texting - left
761,p012,c3,img_14879.jpg,texting - left
762,p012,c3,img_96135.jpg,texting - left
763,p012,c3,img_63420.jpg,texting - left
764,p012,c3,img_50087.jpg,texting - left
765,p012,c3,img_65659.jpg,texting - left
766,p012,c3,img_83385.jpg,texting - left
767,p012,c3,img_37793.jpg,texting - left
768,p012,c3,img_92478.jpg,texting - left
769,p012,c3,img_11340.jpg,texting - left
770,p014,c3,img_98867.jpg,texting - left
771,p014,c3,img_86284.jpg,texting - left
772,p014,c3,img_22147.jpg,texting - left
773,p014,c3,img_54235.jpg,texting - left
774,p014,c3,img_35180.jpg,texting - left
775,p014,c3,img_93634.jpg,texting - left
776,p014,c3,img_57618.jpg,texting - left
777,p014,c3,img_52921.jpg,texting - left
778,p014,c3,img_81974.jpg,texting - left
779,p014,c3,img_26337.jpg,texting - left
780,p014,c3,img_53889.jpg,texting - left
781,p014,c3,img_25864.jpg,texting - left
782,p015,c3,img_14322.jpg,texting - left
783,p015,c3,img_11605.jpg,texting - left
784,p015,c3,img_14229.jpg,texting - left
785,p015,c3,img_25950.jpg,texting - left
786,p015,c3,img_33825.jpg,texting - left
787,p015,c3,img_80807.jpg,texting - left
788,p015,c3,img_18495.jpg,texting - left
789,p015,c3,img_61559.jpg,texting - left
790,p015,c3,img_20438.jpg,texting - left
791,p015,c3,img_31218.jpg,texting - left
792,p015,c3,img_52682.jpg,texting - left
793,p015,c3,img_64039.jpg,texting - left
794,p016,c3,img_77421.jpg,texting - left
795,p016,c3,img_7367.jpg,texting - left
796,p016,c3,img_69940.jpg,texting - left
797,p016,c3,img_99413.jpg,texting - left
798,p016,c3,img_68160.jpg,texting - left
799,p016,c3,img_24057.jpg,texting - left
800,p016,c3,img_76902.jpg,texting - left
801,p016,c3,img_80916.jpg,texting - left
802,p016,c3,img_21680.jpg,texting - left
803,p016,c3,img_16169.jpg,texting - left
804,p016,c3,img_21818.jpg,texting - left
805,p016,c3,img_51204.jpg,texting - left
806,p016,c3,img_100419.jpg,texting - left
807,p016,c3,img_27859.jpg,texting - left
808,p021,c3,img_70305.jpg,texting - left
809,p021,c3,img_43787.jpg,texting - left
810,p021,c3,img_50402.jpg,texting - left
811,p021,c3,img_97911.jpg,texting - left
812,p021,c3,img_19754.jpg,texting - left
813,p021,c3,img_1329.jpg,texting - left
814,p021,c3,img_30072.jpg,texting - left
815,p021,c3,img_44864.jpg,texting - left
816,p021,c3,img_96363.jpg,texting - left
817,p021,c3,img_63934.jpg,texting - left
818,p021,c3,img_45469.jpg,texting - left
819,p021,c3,img_77025.jpg,texting - left
820,p021,c3,img_86136.jpg,texting - left
821,p021,c3,img_46508.jpg,texting - left
822,p021,c3,img_43159.jpg,texting - left
823,p021,c3,img_32892.jpg,texting - left
824,p021,c3,img_77122.jpg,texting - left
825,p022,c3,img_14803.jpg,texting - left
826,p022,c3,img_94218.jpg,texting - left
827,p022,c3,img_36283.jpg,texting - left
828,p022,c3,img_82932.jpg,texting - left
829,p022,c3,img_3201.jpg,texting - left
830,p022,c3,img_99896.jpg,texting - left
831,p022,c3,img_955.jpg,texting - left
832,p022,c3,img_93179.jpg,texting - left
833,p022,c3,img_100281.jpg,texting - left
834,p022,c3,img_50731.jpg,texting - left
835,p022,c3,img_98139.jpg,texting - left
836,p022,c3,img_96993.jpg,texting - left
837,p022,c3,img_15329.jpg,texting - left
838,p024,c3,img_92196.jpg,texting - left
839,p024,c3,img_39783.jpg,texting - left
840,p024,c3,img_58361.jpg,texting - left
841,p024,c3,img_31330.jpg,texting - left
842,p024,c3,img_47182.jpg,texting - left
843,p024,c3,img_73235.jpg,texting - left
844,p024,c3,img_87328.jpg,texting - left
845,p024,c3,img_37457.jpg,texting - left
846,p024,c3,img_17778.jpg,texting - left
847,p024,c3,img_39837.jpg,texting - left
848,p024,c3,img_42751.jpg,texting - left
849,p024,c3,img_97966.jpg,texting - left
850,p024,c3,img_41038.jpg,texting - left
851,p024,c3,img_97372.jpg,texting - left
852,p026,c3,img_82705.jpg,texting - left
853,p026,c3,img_55298.jpg,texting - left
854,p026,c3,img_76564.jpg,texting - left
855,p026,c3,img_71513.jpg,texting - left
856,p026,c3,img_25210.jpg,texting - left
857,p026,c3,img_45687.jpg,texting - left
858,p026,c3,img_72138.jpg,texting - left
859,p026,c3,img_77917.jpg,texting - left
860,p026,c3,img_67771.jpg,texting - left
861,p026,c3,img_75312.jpg,texting - left
862,p026,c3,img_70360.jpg,texting - left
863,p035,c3,img_80829.jpg,texting - left
864,p035,c3,img_94752.jpg,texting - left
865,p035,c3,img_38470.jpg,texting - left
866,p035,c3,img_67251.jpg,texting - left
867,p035,c3,img_43136.jpg,texting - left
868,p035,c3,img_98206.jpg,texting - left
869,p039,c3,img_14169.jpg,texting - left
870,p039,c3,img_90442.jpg,texting - left
871,p039,c3,img_39268.jpg,texting - left
872,p039,c3,img_14320.jpg,texting - left
873,p039,c3,img_14671.jpg,texting - left
874,p039,c3,img_26392.jpg,texting - left
875,p039,c3,img_77309.jpg,texting - left
876,p039,c3,img_96465.jpg,texting - left
877,p039,c3,img_89562.jpg,texting - left
878,p041,c3,img_89782.jpg,texting - left
879,p041,c3,img_65535.jpg,texting - left
880,p041,c3,img_71079.jpg,texting - left
881,p041,c3,img_65308.jpg,texting - left
882,p041,c3,img_43631.jpg,texting - left
883,p041,c3,img_12520.jpg,texting - left
884,p041,c3,img_53600.jpg,texting - left
885,p042,c3,img_1323.jpg,texting - left
886,p042,c3,img_51642.jpg,texting - left
887,p042,c3,img_24562.jpg,texting - left
888,p045,c3,img_39308.jpg,texting - left
889,p045,c3,img_72009.jpg,texting - left
890,p045,c3,img_32122.jpg,texting - left
891,p045,c3,img_48350.jpg,texting - left
892,p045,c3,img_42539.jpg,texting - left
893,p045,c3,img_14715.jpg,texting - left
894,p045,c3,img_100611.jpg,texting - left
895,p045,c3,img_101310.jpg,texting - left
896,p045,c3,img_10068.jpg,texting - left
897,p047,c3,img_30797.jpg,texting - left
898,p047,c3,img_94549.jpg,texting - left
899,p047,c3,img_9529.jpg,texting - left
900,p047,c3,img_37756.jpg,texting - left
901,p047,c3,img_80699.jpg,texting - left
902,p047,c3,img_95458.jpg,texting - left
903,p047,c3,img_67619.jpg,texting - left
904,p047,c3,img_18917.jpg,texting - left
905,p047,c3,img_68046.jpg,texting - left
906,p047,c3,img_47864.jpg,texting - left
907,p047,c3,img_37896.jpg,texting - left
908,p049,c3,img_98881.jpg,texting - left
909,p049,c3,img_44546.jpg,texting - left
910,p049,c3,img_87732.jpg,texting - left
911,p049,c3,img_60719.jpg,texting - left
912,p049,c3,img_3695.jpg,texting - left
913,p049,c3,img_11123.jpg,texting - left
914,p049,c3,img_71295.jpg,texting - left
915,p049,c3,img_70089.jpg,texting - left
916,p049,c3,img_36299.jpg,texting - left
917,p050,c3,img_61090.jpg,texting - left
918,p050,c3,img_1295.jpg,texting - left
919,p050,c3,img_26122.jpg,texting - left
920,p050,c3,img_73261.jpg,texting - left
921,p050,c3,img_13270.jpg,texting - left
922,p050,c3,img_28786.jpg,texting - left
923,p051,c3,img_101059.jpg,texting - left
924,p051,c3,img_48449.jpg,texting - left
925,p051,c3,img_2036.jpg,texting - left
926,p051,c3,img_41378.jpg,texting - left
927,p051,c3,img_8033.jpg,texting - left
928,p051,c3,img_18004.jpg,texting - left
929,p051,c3,img_86857.jpg,texting - left
930,p051,c3,img_11142.jpg,texting - left
931,p051,c3,img_58500.jpg,texting - left
932,p051,c3,img_32285.jpg,texting - left
933,p051,c3,img_84105.jpg,texting - left
934,p051,c3,img_84299.jpg,texting - left
935,p051,c3,img_33998.jpg,texting - left
936,p051,c3,img_55941.jpg,texting - left
937,p052,c3,img_58002.jpg,texting - left
938,p052,c3,img_93826.jpg,texting - left
939,p052,c3,img_85359.jpg,texting - left
940,p052,c3,img_23007.jpg,texting - left
941,p052,c3,img_82438.jpg,texting - left
942,p052,c3,img_42350.jpg,texting - left
943,p052,c3,img_1819.jpg,texting - left
944,p056,c3,img_87304.jpg,texting - left
945,p056,c3,img_36640.jpg,texting - left
946,p056,c3,img_52357.jpg,texting - left
947,p056,c3,img_91724.jpg,texting - left
948,p056,c3,img_68595.jpg,texting - left
949,p056,c3,img_49942.jpg,texting - left
950,p056,c3,img_75917.jpg,texting - left
951,p056,c3,img_35905.jpg,texting - left
952,p056,c3,img_54817.jpg,texting - left
953,p061,c3,img_101625.jpg,texting - left
954,p061,c3,img_78068.jpg,texting - left
955,p061,c3,img_39900.jpg,texting - left
956,p061,c3,img_60891.jpg,texting - left
957,p061,c3,img_49615.jpg,texting - left
958,p061,c3,img_41805.jpg,texting - left
959,p061,c3,img_63127.jpg,texting - left
960,p061,c3,img_73192.jpg,texting - left
961,p061,c3,img_94651.jpg,texting - left
962,p061,c3,img_100423.jpg,texting - left
963,p061,c3,img_84474.jpg,texting - left
964,p061,c3,img_36660.jpg,texting - left
965,p064,c3,img_53432.jpg,texting - left
966,p064,c3,img_88950.jpg,texting - left
967,p064,c3,img_59334.jpg,texting - left
968,p064,c3,img_52843.jpg,texting - left
969,p064,c3,img_18145.jpg,texting - left
970,p064,c3,img_81977.jpg,texting - left
971,p064,c3,img_57042.jpg,texting - left
972,p064,c3,img_49342.jpg,texting - left
973,p066,c3,img_11902.jpg,texting - left
974,p066,c3,img_59173.jpg,texting - left
975,p066,c3,img_45886.jpg,texting - left
976,p066,c3,img_10062.jpg,texting - left
977,p066,c3,img_76108.jpg,texting - left
978,p066,c3,img_10528.jpg,texting - left
979,p066,c3,img_91220.jpg,texting - left
980,p066,c3,img_43709.jpg,texting - left
981,p066,c3,img_58658.jpg,texting - left
982,p075,c3,img_87327.jpg,texting - left
983,p075,c3,img_91729.jpg,texting - left
984,p075,c3,img_37806.jpg,texting - left
985,p075,c3,img_40140.jpg,texting - left
986,p075,c3,img_25895.jpg,texting - left
987,p075,c3,img_9103.jpg,texting - left
988,p075,c3,img_101208.jpg,texting - left
989,p075,c3,img_94343.jpg,texting - left
990,p081,c3,img_27867.jpg,texting - left
991,p081,c3,img_84460.jpg,texting - left
992,p081,c3,img_4863.jpg,texting - left
993,p081,c3,img_84256.jpg,texting - left
994,p081,c3,img_29284.jpg,texting - left
995,p081,c3,img_98876.jpg,texting - left
996,p081,c3,img_51491.jpg,texting - left
997,p081,c3,img_84290.jpg,texting - left
998,p081,c3,img_25815.jpg,texting - left
999,p081,c3,img_69083.jpg,texting - left
1000,p002,c4,img_51208.jpg,talking on the phone - left
1001,p002,c4,img_101507.jpg,talking on the phone - left
1002,p002,c4,img_50372.jpg,talking on the phone - left
1003,p002,c4,img_9121.jpg,talking on the phone - left
1004,p002,c4,img_91845.jpg,talking on the phone - left
1005,p002,c4,img_86479.jpg,talking on the phone - left
1006,p002,c4,img_23296.jpg,talking on the phone - left
1007,p002,c4,img_29730.jpg,talking on the phone - left
1008,p002,c4,img_15738.jpg,talking on the phone - left
1009,p002,c4,img_17546.jpg,talking on the phone - left
1010,p012,c4,img_56418.jpg,talking on the phone - left
1011,p012,c4,img_23458.jpg,talking on the phone - left
1012,p012,c4,img_16158.jpg,talking on the phone - left
1013,p012,c4,img_47839.jpg,talking on the phone - left
1014,p012,c4,img_31509.jpg,talking on the phone - left
1015,p012,c4,img_51696.jpg,talking on the phone - left
1016,p012,c4,img_319.jpg,talking on the phone - left
1017,p012,c4,img_43975.jpg,talking on the phone - left
1018,p012,c4,img_14643.jpg,talking on the phone - left
1019,p012,c4,img_89153.jpg,talking on the phone - left
1020,p012,c4,img_75773.jpg,talking on the phone - left
1021,p014,c4,img_7875.jpg,talking on the phone - left
1022,p014,c4,img_83871.jpg,talking on the phone - left
1023,p014,c4,img_17808.jpg,talking on the phone - left
1024,p014,c4,img_71390.jpg,talking on the phone - left
1025,p014,c4,img_19561.jpg,talking on the phone - left
1026,p014,c4,img_56272.jpg,talking on the phone - left
1027,p014,c4,img_64386.jpg,talking on the phone - left
1028,p014,c4,img_60902.jpg,talking on the phone - left
1029,p014,c4,img_40976.jpg,talking on the phone - left
1030,p014,c4,img_58837.jpg,talking on the phone - left
1031,p014,c4,img_93609.jpg,talking on the phone - left
1032,p014,c4,img_68087.jpg,talking on the phone - left
1033,p015,c4,img_51146.jpg,talking on the phone - left
1034,p015,c4,img_58436.jpg,talking on the phone - left
1035,p015,c4,img_54866.jpg,talking on the phone - left
1036,p015,c4,img_42776.jpg,talking on the phone - left
1037,p015,c4,img_60279.jpg,talking on the phone - left
1038,p015,c4,img_43076.jpg,talking on the phone - left
1039,p015,c4,img_30767.jpg,talking on the phone - left
1040,p015,c4,img_31886.jpg,talking on the phone - left
1041,p015,c4,img_85134.jpg,talking on the phone - left
1042,p015,c4,img_4250.jpg,talking on the phone - left
1043,p015,c4,img_30307.jpg,talking on the phone - left
1044,p015,c4,img_53663.jpg,talking on the phone - left
1045,p015,c4,img_69881.jpg,talking on the phone - left
1046,p016,c4,img_19902.jpg,talking on the phone - left
1047,p016,c4,img_66089.jpg,talking on the phone - left
1048,p016,c4,img_32056.jpg,talking on the phone - left
1049,p016,c4,img_79551.jpg,talking on the phone - left
1050,p016,c4,img_29422.jpg,talking on the phone - left
1051,p016,c4,img_67671.jpg,talking on the phone - left
1052,p021,c4,img_48761.jpg,talking on the phone - left
1053,p021,c4,img_61494.jpg,talking on the phone - left
1054,p021,c4,img_35451.jpg,talking on the phone - left
1055,p021,c4,img_61983.jpg,talking on the phone - left
1056,p021,c4,img_88726.jpg,talking on the phone - left
1057,p021,c4,img_48246.jpg,talking on the phone - left
1058,p021,c4,img_44129.jpg,talking on the phone - left
1059,p021,c4,img_20306.jpg,talking on the phone - left
1060,p021,c4,img_15561.jpg,talking on the phone - left
1061,p021,c4,img_99931.jpg,talking on the phone - left
1062,p021,c4,img_74543.jpg,talking on the phone - left
1063,p021,c4,img_6192.jpg,talking on the phone - left
1064,p021,c4,img_71613.jpg,talking on the phone - left
1065,p021,c4,img_75719.jpg,talking on the phone - left
1066,p021,c4,img_93682.jpg,talking on the phone - left
1067,p021,c4,img_68346.jpg,talking on the phone - left
1068,p022,c4,img_87853.jpg,talking on the phone - left
1069,p022,c4,img_82059.jpg,talking on the phone - left
1070,p022,c4,img_42855.jpg,talking on the phone - left
1071,p022,c4,img_16472.jpg,talking on the phone - left
1072,p022,c4,img_85550.jpg,talking on the phone - left
1073,p022,c4,img_44286.jpg,talking on the phone - left
1074,p022,c4,img_4561.jpg,talking on the phone - left
1075,p022,c4,img_83020.jpg,talking on the phone - left
1076,p022,c4,img_76466.jpg,talking on the phone - left
1077,p022,c4,img_70991.jpg,talking on the phone - left
1078,p022,c4,img_74647.jpg,talking on the phone - left
1079,p022,c4,img_81637.jpg,talking on the phone - left
1080,p022,c4,img_72499.jpg,talking on the phone - left
1081,p024,c4,img_8253.jpg,talking on the phone - left
1082,p024,c4,img_19094.jpg,talking on the phone - left
1083,p024,c4,img_60930.jpg,talking on the phone - left
1084,p024,c4,img_93277.jpg,talking on the phone - left
1085,p024,c4,img_93143.jpg,talking on the phone - left
1086,p024,c4,img_18266.jpg,talking on the phone - left
1087,p024,c4,img_32364.jpg,talking on the phone - left
1088,p024,c4,img_56796.jpg,talking on the phone - left
1089,p024,c4,img_13701.jpg,talking on the phone - left
1090,p024,c4,img_88523.jpg,talking on the phone - left
1091,p024,c4,img_58179.jpg,talking on the phone - left
1092,p024,c4,img_8077.jpg,talking on the phone - left
1093,p024,c4,img_34784.jpg,talking on the phone - left
1094,p024,c4,img_85143.jpg,talking on the phone - left
1095,p024,c4,img_89373.jpg,talking on the phone - left
1096,p024,c4,img_64630.jpg,talking on the phone - left
1097,p026,c4,img_46388.jpg,talking on the phone - left
1098,p026,c4,img_18713.jpg,talking on the phone - left
1099,p026,c4,img_66620.jpg,talking on the phone - left
1100,p026,c4,img_33879.jpg,talking on the phone - left
1101,p026,c4,img_52380.jpg,talking on the phone - left
1102,p026,c4,img_90315.jpg,talking on the phone - left
1103,p026,c4,img_86422.jpg,talking on the phone - left
1104,p026,c4,img_98576.jpg,talking on the phone - left
1105,p026,c4,img_69063.jpg,talking on the phone - left
1106,p026,c4,img_21449.jpg,talking on the phone - left
1107,p035,c4,img_33111.jpg,talking on the phone - left
1108,p035,c4,img_33448.jpg,talking on the phone - left
1109,p035,c4,img_46436.jpg,talking on the phone - left
1110,p035,c4,img_8250.jpg,talking on the phone - left
1111,p035,c4,img_47815.jpg,talking on the phone - left
1112,p035,c4,img_98579.jpg,talking on the phone - left
1113,p035,c4,img_36903.jpg,talking on the phone - left
1114,p039,c4,img_6725.jpg,talking on the phone - left
1115,p039,c4,img_94226.jpg,talking on the phone - left
1116,p039,c4,img_70471.jpg,talking on the phone - left
1117,p039,c4,img_60376.jpg,talking on the phone - left
1118,p039,c4,img_51660.jpg,talking on the phone - left
1119,p039,c4,img_97695.jpg,talking on the phone - left
1120,p039,c4,img_28828.jpg,talking on the phone - left
1121,p041,c4,img_83455.jpg,talking on the phone - left
1122,p041,c4,img_38417.jpg,talking on the phone - left
1123,p041,c4,img_71511.jpg,talking on the phone - left
1124,p041,c4,img_43924.jpg,talking on the phone - left
1125,p042,c4,img_74359.jpg,talking on the phone - left
1126,p042,c4,img_71272.jpg,talking on the phone - left
1127,p042,c4,img_11832.jpg,talking on the phone - left
1128,p042,c4,img_85247.jpg,talking on the phone - left
1129,p042,c4,img_38896.jpg,talking on the phone - left
1130,p042,c4,img_34512.jpg,talking on the phone - left
1131,p042,c4,img_70271.jpg,talking on the phone - left
1132,p042,c4,img_57658.jpg,talking on the phone - left
1133,p045,c4,img_67752.jpg,talking on the phone - left
1134,p045,c4,img_72608.jpg,talking on the phone - left
1135,p045,c4,img_71495.jpg,talking on the phone - left
1136,p045,c4,img_40907.jpg,talking on the phone - left
1137,p045,c4,img_55409.jpg,talking on the phone - left
1138,p045,c4,img_97353.jpg,talking on the phone - left
1139,p045,c4,img_73222.jpg,talking on the phone - left
1140,p045,c4,img_27445.jpg,talking on the phone - left
1141,p045,c4,img_85080.jpg,talking on the phone - left
1142,p047,c4,img_9170.jpg,talking on the phone - left
1143,p047,c4,img_41743.jpg,talking on the phone - left
1144,p047,c4,img_28448.jpg,talking on the phone - left
1145,p047,c4,img_9376.jpg,talking on the phone - left
1146,p047,c4,img_30120.jpg,talking on the phone - left
1147,p047,c4,img_30671.jpg,talking on the phone - left
1148,p047,c4,img_4481.jpg,talking on the phone - left
1149,p047,c4,img_64203.jpg,talking on the phone - left
1150,p047,c4,img_83604.jpg,talking on the phone - left
1151,p047,c4,img_5692.jpg,talking on the phone - left
1152,p047,c4,img_27865.jpg,talking on the phone - left
1153,p047,c4,img_27971.jpg,talking on the phone - left
1154,p047,c4,img_93295.jpg,talking on the phone - left
1155,p049,c4,img_38128.jpg,talking on the phone - left
1156,p049,c4,img_97689.jpg,talking on the phone - left
1157,p049,c4,img_42713.jpg,talking on the phone - left
1158,p049,c4,img_94852.jpg,talking on the phone - left
1159,p049,c4,img_21362.jpg,talking on the phone - left
1160,p049,c4,img_16261.jpg,talking on the phone - left
1161,p049,c4,img_27729.jpg,talking on the phone - left
1162,p049,c4,img_68258.jpg,talking on the phone - left
1163,p050,c4,img_5187.jpg,talking on the phone - left
1164,p050,c4,img_6014.jpg,talking on the phone - left
1165,p050,c4,img_36604.jpg,talking on the phone - left
1166,p050,c4,img_41645.jpg,talking on the phone - left
1167,p050,c4,img_99317.jpg,talking on the phone - left
1168,p050,c4,img_66156.jpg,talking on the phone - left
1169,p050,c4,img_46544.jpg,talking on the phone - left
1170,p050,c4,img_28612.jpg,talking on the phone - left
1171,p050,c4,img_93449.jpg,talking on the phone - left
1172,p051,c4,img_45948.jpg,talking on the phone - left
1173,p051,c4,img_36036.jpg,talking on the phone - left
1174,p051,c4,img_85923.jpg,talking on the phone - left
1175,p051,c4,img_26033.jpg,talking on the phone - left
1176,p051,c4,img_32336.jpg,talking on the phone - left
1177,p051,c4,img_101949.jpg,talking on the phone - left
1178,p051,c4,img_101631.jpg,talking on the phone - left
1179,p052,c4,img_30821.jpg,talking on the phone - left
1180,p052,c4,img_81821.jpg,talking on the phone - left
1181,p052,c4,img_97405.jpg,talking on the phone - left
1182,p052,c4,img_22127.jpg,talking on the phone - left
